Item,Open,Close,Volume,sentiment
50,0.07673514714047758,0.10899944102850734,0.11201550648224792,0.04843571132364136
51,0.07251526929483632,0.05969815539407475,0.10333272155631976,0.07265356698546205
52,0.044530816213214974,0.08541084404695343,0.10392629430688641,0.08476249481637238
53,0.05918933925596903,0.06819452207937382,0.12935482806238568,0.05449017523909653
54,0.0690727373681288,0.06103968697596418,0.1339166343285001,0.07870803090091721
55,0.02209883398112167,0.06942425936277252,0.1656325678179054,0.006054463915455166
56,0.0,0.042705422023476824,0.18611932682774412,0.024217855661820678
57,0.021099389228206755,0.0,0.08971348663165965,0.10292588656273789
58,0.049972237645752315,0.03767467859139173,0.3137992147841462,0.07870803090091721
59,0.08550805108273196,0.06092789267747345,0.2478507563547015,0.006054463915455166
60,0.10161021654636326,0.09904974846282832,0.19750377229306848,0.05449017523909653
61,0.09883398112159925,0.1015092230296255,0.17397787984073682,0.03027231957727585
62,0.12293170460855074,0.09536053661263266,0.21094711990411907,0.10898035047819307
63,0.12770682953914503,0.13784237003912803,0.11470180717473469,0.07870803090091721
64,0.14725152692948362,0.14712129681386243,0.09557265383373076,0.08476249481637238
65,0.1611327040533037,0.15192845164896585,0.08081139722485796,0.03027231957727585
66,0.1693503609106053,0.1489100055897148,0.12362499077129199,0.03027231957727585
67,0.13037201554691835,0.15159306875349343,0.18281859812588705,0.04238124740818619
68,0.17656857301499174,0.13158188932364445,0.19641537354106628,0.0
69,0.13014991671293719,0.1826718837339294,0.19604830733292403,0.03027231957727585
70,0.18312048861743468,0.15684740078256,0.16409364768955306,0.06659910307000687
71,0.19622431982232102,0.19832308552263833,0.15604116261480164,0.036326783492731024
72,0.15169350360910605,0.18669647847959747,0.20676330240394916,0.09687142264728273
73,0.16035535813436974,0.15550586920067078,0.13675824013973775,0.012108927830910339
74,0.1444752915047196,0.1724986025712687,0.13351103197111175,0.07870803090091721
75,0.11526929483620219,0.13929569591950797,0.12661838600298794,0.09687142264728273
76,0.11515824541921171,0.13404136389044163,0.13031993844319487,0.08476249481637238
77,0.11204886174347584,0.1075461151481274,0.038969808923845786,0.018163391746365512
78,0.10671848972792897,0.12297372833985465,0.14135759269829742,0.006054463915455166
79,0.11649083842309826,0.10765790944661813,0.17205595339644958,0.018163391746365512
80,0.1513603553581344,0.14242593627724975,0.10026594038938988,0.03027231957727585
81,0.14314269850083283,0.15651201788708757,0.0984144644429272,0.08476249481637238
82,0.1294836202109939,0.15505869200670763,0.13704219250960342,0.10292588656273789
83,0.1455857856746252,0.14119619899385127,0.12182918573662771,0.04238124740818619
84,0.14647418101054965,0.14835103409726091,0.09869077102233129,0.08476249481637238
85,0.1721265963353693,0.14902179988820574,0.14288371295422525,0.03027231957727585
86,0.1733481399222654,0.1785354946897708,0.19690903902073537,0.11503481439364824
87,0.16279844530816212,0.17674678591391824,0.314140066853563,0.06659910307000687
88,0.17534702942809566,0.19306875349357178,0.3819359394032877,0.09687142264728273
89,0.1410327595780123,0.17384013415315813,0.28682653855234536,0.0
90,0.08995002776235417,0.13963107881498038,0.27141098659812396,0.018163391746365512
91,0.10560799555802336,0.09055338177752925,0.32083839369178596,0.11503481439364824
92,0.08328706274292075,0.10352152040245932,0.42439956737113865,0.0605446391545517
93,0.09428095502498612,0.08787031861375083,0.6980863712863432,0.07870803090091721
94,0.13858967240421993,0.08753493571827842,0.6917245274944162,0.10292588656273789
95,0.12593003886729592,0.1349357182783677,0.6573134870002959,0.09081695873182755
96,0.1911160466407551,0.1925097820011179,0.25851851136323184,0.10898035047819307
97,0.21377012770682957,0.21106763555058694,0.3109960085901821,0.10898035047819307
98,0.2573014991671292,0.2195640022358858,0.15225878324685796,0.10292588656273789
99,0.23342587451415886,0.2642817216321969,0.17984694561081624,0.10898035047819307
100,0.2396446418656304,0.2509782001117944,0.15148246245106226,0.08476249481637238
101,0.2515269294836202,0.24069312465064274,0.2251894184854119,0.07870803090091721
102,0.2746252082176568,0.25690329793180555,0.30049291114052085,0.09081695873182755
103,0.3097168239866739,0.29603130240357745,0.6236417671374164,0.018163391746365512
104,0.38789561354802893,0.41978759083286743,0.25526792402828574,0.08476249481637238
105,0.3595780122154357,0.3751816657350473,0.12876016305603882,0.04238124740818619
106,0.36779566907273753,0.3720514253773055,0.18330106798380882,0.03027231957727585
107,0.38445308162132164,0.3515930687534936,0.2565936153485421,0.036326783492731024
108,0.4386451971127152,0.3926215762996086,0.14067855093292808,0.0
109,0.4450860632981679,0.4434879821129123,0.08360750375625056,0.04238124740818619
110,0.4497501388117713,0.4563443264393514,0.06984269161588218,0.09687142264728273
111,0.47640199888950585,0.4634991615427613,0.11636701937767566,0.006054463915455166
112,0.48517490283176,0.48898826159865827,0.10392960520722022,0.07870803090091721
113,0.5108273181565797,0.5103409726103967,0.07243952973336978,0.10898035047819307
114,0.4996113270405331,0.5162660704304078,0.06269889508429262,0.018163391746365512
115,0.4853970016657414,0.5078814980435997,0.08752907747018679,0.04843571132364136
116,0.47928928373126034,0.48787031861375074,0.07209912139286369,0.07870803090091721
117,0.488728484175458,0.49111235326998304,0.07790589445047708,0.0
118,0.49305941143808996,0.49234209055338174,0.20359429292258874,0.08476249481637238
119,0.46540810660744025,0.46215762996087184,0.09819925592122952,0.06659910307000687
120,0.47862298722931707,0.474678591391839,0.10384819801860024,0.018163391746365512
121,0.4828428650749583,0.4894354387926214,0.6401472879613241,0.09687142264728273
122,0.461743475846752,0.4871995528228059,0.16244567264814377,0.04238124740818619
123,0.4511937812326485,0.46383454443823346,0.1042133869121202,0.04238124740818619
124,0.4415324819544697,0.4582448295136947,0.08316746120879197,0.07265356698546205
125,0.4490838423098278,0.45131358300726654,0.08050778425094823,0.024217855661820678
126,0.4536368684064409,0.45567356064840703,0.07711049331152053,0.10292588656273789
127,0.4369794558578566,0.46260480715483476,0.14122331350331588,0.04843571132364136
128,0.4260966129927819,0.43599776411403,0.11310492922404408,0.04843571132364136
129,0.4219877845641311,0.43510340972610395,0.07446962363289256,0.10292588656273789
130,0.4286507495835645,0.4257126886528786,0.08277878881599712,0.08476249481637238
131,0.4213214880621876,0.42347680268306287,0.11130151253191137,0.018163391746365512
132,0.4317601332593004,0.433985466741196,0.10430209856127046,0.018163391746365512
133,0.41299278178789556,0.43700391280044704,0.06536355545913365,0.024217855661820678
134,0.4217656857301497,0.426048071548351,0.0728019879874392,0.10292588656273789
135,0.41887840088839523,0.434991615427613,0.07657207947785533,0.10898035047819307
136,0.4334258745141588,0.4288429290106204,0.07322817253968618,0.006054463915455166
137,0.43164908384230993,0.4468418110676353,0.05143019459867912,0.08476249481637238
138,0.43253747917823415,0.4362213527110117,0.04308617962958672,0.0
139,0.4324264297612437,0.43733929569591945,0.07845246606950085,0.024217855661820678
140,0.41599111604664074,0.43007266629401886,0.05405266659400891,0.10292588656273789
141,0.41132704053303715,0.4225824482951368,0.03507431281666244,0.04238124740818619
142,0.4220988339811216,0.42112912241475686,0.04082067047643208,0.0605446391545517
143,0.4330927262631872,0.4292901062045835,0.06528378665418401,0.11503481439364824
144,0.4260966129927819,0.4353269983230854,0.04459915868315868,0.04238124740818619
145,0.40855080510827313,0.43029625489100054,0.05070865725686037,0.09081695873182755
146,0.40388672959466976,0.4222470653996646,0.1385066685799347,0.07265356698546205
147,0.38367573570238767,0.40626048071548326,0.10403883078524281,0.09687142264728273
148,0.3886729594669629,0.40011179429849086,0.05689905102428505,0.0605446391545517
149,0.4014436424208774,0.39284516489659027,0.05684972884920922,0.09687142264728273
150,0.405330372015547,0.41263275572945757,0.06178525725712661,0.09687142264728273
151,0.4167684619655747,0.4158747903856903,0.06486903665463627,0.024217855661820678
152,0.43675735702387586,0.4395751816657347,0.08151975923132773,0.0605446391545517
153,0.42920599666851755,0.44091671324762416,0.0789360964491891,0.04843571132364136
154,0.43253747917823415,0.4299608719955281,0.09286624880828923,0.07265356698546205
155,0.39133814547473644,0.4486305198434877,0.2341704916383212,0.036326783492731024
156,0.3871182676290952,0.39564002235885964,0.09023568729358714,0.06659910307000687
157,0.4082176568573015,0.40167691447736154,0.07489956281438408,0.03027231957727585
158,0.4191004997223766,0.41766349916154266,0.14612815635040755,0.03027231957727585
159,0.4086618545252638,0.42392397987702624,0.08243998472616824,0.012108927830910339
160,0.4318711826762909,0.42012297372833984,0.08725283915676899,0.07265356698546205
161,0.43786785119378124,0.43756288429290113,0.12232633278159627,0.09081695873182755
162,0.4220988339811216,0.4365567356064841,0.08321596419203263,0.0605446391545517
163,0.42976124375347013,0.43387367244270525,0.0921111246012285,0.03027231957727585
164,0.4258745141588005,0.42627166014533224,0.08792659030820285,0.07870803090091721
165,0.45063853414769595,0.43353828954723284,0.1782708887859362,0.11503481439364824
166,0.4425319267073846,0.4658468418110677,0.45706760657096984,0.07265356698546205
167,0.3943364797334814,0.41307993292342093,0.19196787866895118,0.0
168,0.408106607440311,0.4015651201788708,0.13319407299688737,0.04238124740818619
169,0.4183231538034424,0.4235885969815538,0.07767959270601148,0.0605446391545517
170,0.4269850083287061,0.4285075461151482,0.06398615265428224,0.07870803090091721
171,0.4203220433092725,0.4346562325321406,0.06569840012175922,0.012108927830910339
172,0.39977790116601897,0.4177752934600334,0.07809406964161415,0.11503481439364824
173,0.4054414214325375,0.4152040245947457,0.08813326558161749,0.04843571132364136
174,0.3841199333703498,0.41162660704304055,0.09244091758087053,0.10292588656273789
175,0.37234869516935043,0.39027389603130214,0.058620036538003836,0.018163391746365512
176,0.36068850638534133,0.37853549468977077,0.08709732924005928,0.07870803090091721
177,0.36257634647418113,0.35774175517048623,0.026289470241269403,0.036326783492731024
178,0.3362576346474182,0.36098378982671897,0.07552221687509922,0.05449017523909653
179,0.35891171571349245,0.35919508105086617,0.08740295606056381,0.08476249481637238
180,0.33425874514158793,0.36299608719955256,0.11367757844982077,0.018163391746365512
181,0.3454747362576349,0.3343767467859138,0.09914142893065395,0.06659910307000687
182,0.34825097168239894,0.3522638345444382,0.10057047495411417,0.05449017523909653
183,0.3598001110494171,0.3490217998882055,0.2643279467943095,0.05449017523909653
184,0.3735702387562463,0.37685858021240914,0.1633677413246134,0.0605446391545517
185,0.3841199333703498,0.37652319731693673,0.09197489982563845,0.10292588656273789
186,0.4022209883398111,0.391950810508664,0.07288220052129955,0.012108927830910339
187,0.39000555247084967,0.40614868641699275,0.07810359274669801,0.08476249481637238
188,0.401776790671849,0.41263275572945757,0.09430290648921788,0.024217855661820678
189,0.40977234869516943,0.42280603689211826,0.2704327691479521,0.09687142264728273
190,0.42920599666851755,0.4206819452207935,0.07281277401326894,0.03027231957727585
191,0.43076068850638527,0.43353828954723284,0.06058490228765123,0.05449017523909653
192,0.43420322043309256,0.4393515930687535,0.0494067566328171,0.09081695873182755
193,0.4288728484175459,0.43610955841252097,0.07055156561724893,0.0
194,0.41088284286507504,0.4311906092789266,0.13711533951388544,0.07265356698546205
195,0.41088284286507504,0.4224706539966463,0.10480047439399176,0.07870803090091721
196,0.4035535813436979,0.4152040245947457,0.06919146823991548,0.10898035047819307
197,0.3892282065519157,0.40391280044717703,0.05607409071327614,0.04843571132364136
198,0.38089950027762365,0.3965343767467857,0.062878878357078,0.08476249481637238
199,0.3823431426985009,0.384348798211291,0.09090612754468719,0.05449017523909653
200,0.38656302054414216,0.37719396310788134,0.1923883630113451,0.012108927830910339
201,0.3764575235980012,0.39183901621017325,0.133989235204892,0.07870803090091721
202,0.3834536368684065,0.3761878144214643,0.11416165255841973,0.10292588656273789
203,0.39866740699611336,0.4032420346562322,0.1270146359202581,0.06659910307000687
204,0.4041088284286507,0.40804918949133584,0.0752829104602503,0.09081695873182755
205,0.40366463076068837,0.41475684740078234,0.07737000645830364,0.05449017523909653
206,0.41665741254858424,0.419452207937395,0.0372389248421187,0.05449017523909653
207,0.410327595780122,0.42392397987702624,0.05808319282202269,0.0605446391545517
208,0.40499722376457514,0.4081609837898268,0.050670155240607404,0.04238124740818619
209,0.405330372015547,0.41285634432643925,0.06671105776200136,0.012108927830910339
210,0.3964464186563019,0.4143096702068192,0.06742866980960992,0.08476249481637238
211,0.39422543031649093,0.4043599776411404,0.09884798758869756,0.03027231957727585
212,0.40499722376457514,0.41062045835662375,0.06901817503378399,0.0
213,0.40099944475291527,0.4088317495807712,0.06417443024439871,0.10898035047819307
214,0.3903387007218213,0.40994969256567915,0.08647877113851998,0.036326783492731024
215,0.3764575235980012,0.3917272219116825,0.10247052214980376,0.07870803090091721
216,0.3886729594669629,0.3960871995528228,0.14248521025940836,0.04843571132364136
217,0.39977790116601897,0.39854667411961975,0.0841031489495213,0.06659910307000687
218,0.36757357023875614,0.40626048071548326,0.10947560219730462,0.07870803090091721
219,0.37901166018878407,0.38479597540525434,0.13053146060163429,0.08476249481637238
220,0.40488617434758467,0.38993851313582994,0.1365729662530169,0.09687142264728273
221,0.4069961132704054,0.418446059250978,0.11051065108104138,0.012108927830910339
222,0.43153803442531946,0.4179988820570151,0.10992496305188826,0.11503481439364824
223,0.4313159355913383,0.434991615427613,0.06867544564974491,0.10898035047819307
224,0.4286507495835645,0.43767467859139164,0.10483631403678043,0.07265356698546205
225,0.4196557468073292,0.4289547233091111,0.20929085054537866,0.0
226,0.4276513048306496,0.42470653996646157,0.12708167311876947,0.03027231957727585
227,0.4112159911160467,0.42806036892118504,0.1406370452132795,0.012108927830910339
228,0.44308717379233764,0.41732811626607047,0.24140962161972862,0.05449017523909653
229,0.45741254858411984,0.4486305198434877,0.23525865145937147,0.08476249481637238
230,0.49017212659633524,0.4608160983789824,0.6547082180335047,0.05449017523909653
231,0.56435313714603,0.5963107881498042,0.3046281573914638,0.0605446391545517
232,0.5551360355358135,0.5625489100055894,0.10214557605518651,0.09687142264728273
233,0.5626873958911713,0.5493571827836781,0.0977436487289027,0.09081695873182755
234,0.5413659078289839,0.5645612073784234,0.15176460577229192,0.036326783492731024
235,0.5149361465852305,0.5342649524874232,0.06883450539774034,0.0605446391545517
236,0.5222654081066074,0.5346003353828952,0.09047724648598277,0.10292588656273789
237,0.4863964464186563,0.5044158747903855,0.10991346023320275,0.018163391746365512
238,0.5048306496390895,0.4807154835103409,0.08464255263998735,0.07870803090091721
239,0.5157134925041644,0.5193963107881496,0.06789420970293818,0.0605446391545517
240,0.44297612437534695,0.5204024594745666,0.1232542723328846,0.018163391746365512
241,0.47529150471960024,0.47266629401900495,0.10043653708906394,0.11503481439364824
242,0.5034980566352028,0.4751257685858019,0.13507824835077056,0.006054463915455166
243,0.5004997223764573,0.5126886528787031,0.07601192292756498,0.06659910307000687
244,0.4893947806774013,0.5025153717160424,0.08436996655683465,0.10292588656273789
245,0.5102720710716266,0.495695919508105,0.0918423272803135,0.006054463915455166
246,0.47984453081621337,0.5120178870877585,0.09935701291527607,0.09081695873182755
247,0.49139367018323155,0.46193404136389016,0.11085911480792665,0.07870803090091721
248,0.5219322598556357,0.497708216880939,0.12128558368800643,0.09081695873182755
249,0.5393670183231538,0.5491335941866964,0.07813584842520781,0.006054463915455166
250,0.5499167129372571,0.5436556735606481,0.10730433423818761,0.006054463915455166
251,0.57423653525819,0.5565120178870875,0.14639497395772091,0.0
252,0.5781232648528596,0.5890441587479036,0.27544065950130947,0.0605446391545517
253,0.5631315935591339,0.5817775293460035,0.09139347842062681,0.036326783492731024
254,0.5793448084397554,0.5651201788708775,0.08324354365048334,0.024217855661820678
255,0.5784564131038312,0.5785354946897705,0.1021213074970696,0.04843571132364136
256,0.5734591893392558,0.5890441587479036,0.13210734676154864,0.05449017523909653
257,0.5493614658523043,0.57842370039128,0.13070250103021908,0.07870803090091721
258,0.56635202665186,0.5437674678591391,0.17962784592790149,0.10898035047819307
259,0.5219322598556357,0.567356064840693,0.11655229326439653,0.09687142264728273
260,0.5472515269294835,0.5382895472330909,0.0819541357019264,0.018163391746365512
261,0.5121599111604664,0.5520402459474565,0.08456807444897319,0.09081695873182755
262,0.4973903387007217,0.5245388485187255,0.07059098922431647,0.07265356698546205
263,0.5278178789561354,0.5169368362213527,0.09715321621370421,0.024217855661820678
264,0.5496946141032759,0.5395192845164896,0.0891037348423484,0.10292588656273789
265,0.5603553581343699,0.5475684740078255,0.10390963740623796,0.024217855661820678
266,0.5309272626318713,0.5702627166014533,0.08250528114202987,0.018163391746365512
267,0.5141588006662967,0.5360536612632756,0.07041803734811629,0.09687142264728273
268,0.5163797890061077,0.5098937954164338,0.09665105161874527,0.012108927830910339
269,0.52670738478623,0.5186137506987143,0.08654577420403822,0.09081695873182755
270,0.5307051637978899,0.5320290665176075,0.11252210836631407,0.036326783492731024
271,0.5298167684619657,0.5434320849636667,0.10546695521788849,0.0
272,0.5274847307051638,0.5415315818893234,0.15122813751923522,0.07870803090091721
273,0.4685174902831759,0.5275572945779763,0.1462942816279813,0.006054463915455166
274,0.47640199888950585,0.4827277808831749,0.12534703440779787,0.0605446391545517
275,0.47640199888950585,0.4899944102850753,0.1600274866167094,0.0605446391545517
276,0.4508606329816769,0.46886528787031834,0.22645582079659787,0.036326783492731024
277,0.4939478067740144,0.4474007825600894,0.1906692889452417,0.036326783492731024
278,0.512715158245419,0.5173840134153156,0.1691693261672707,0.0605446391545517
279,0.4696279844530815,0.5340413638904415,0.2960918712720585,0.09081695873182755
280,0.5540255413659076,0.5026271660145332,0.2578260894645547,0.0
281,0.5963353692393114,0.5752934600335382,0.13849171832894286,0.09687142264728273
282,0.612881732370905,0.6129681386249299,0.11063243760053659,0.11503481439364824
283,0.6191004997223764,0.6275013974287309,0.09829636428669025,0.03027231957727585
284,0.6464186563020544,0.6266070430408048,0.12661005755266372,0.018163391746365512
285,0.6601887840088838,0.662157629960872,0.07932405204912817,0.012108927830910339
286,0.6454192115491395,0.6681945220793739,0.08857129428248131,0.024217855661820678
287,0.6430871737923376,0.6472889882615984,0.07200337834712825,0.018163391746365512
288,0.6524153248195448,0.6461710452766907,0.15195933449811036,0.07265356698546205
289,0.6087729039422543,0.6560089435438792,0.21412333144703039,0.06659910307000687
290,0.5942254303164907,0.6152040245947454,0.24875340335807894,0.03027231957727585
291,0.6269850083287063,0.6126327557294577,0.6804009411558463,0.0605446391545517
292,0.688506385341477,0.6880939072107322,0.44092857169432115,0.10898035047819307
293,0.6664075513603553,0.6828395751816656,0.3584726809933534,0.036326783492731024
294,0.634092171016102,0.6291783119060925,0.2253176902736022,0.09687142264728273
295,0.6220988339811218,0.6212409167132473,0.13101174594799558,0.09081695873182755
296,0.6307606885063854,0.6330911123532696,0.08875612444029146,0.0605446391545517
297,0.6097723486951694,0.6328675237562884,0.10174669789744517,0.024217855661820678
298,0.620766240977235,0.6289547233091113,0.10747745677935344,0.04238124740818619
299,0.6069961132704054,0.624930128563443,0.13804484918285786,0.09687142264728273
300,0.604553026096613,0.6139742873113472,0.136586175721359,0.04843571132364136
301,0.5735702387562467,0.6051425377305755,0.21716321581537218,0.10898035047819307
302,0.547917823431427,0.5692565679150363,0.2815474274355606,0.036326783492731024
303,0.5163797890061077,0.5218557853549468,0.10272249190510468,0.09081695873182755
304,0.512715158245419,0.5125768585802122,0.07284192358940372,0.05449017523909653
305,0.5019433647973346,0.5195081050866404,0.050993462951554325,0.0
306,0.4991671293725706,0.5093348239239797,0.03263906028866205,0.024217855661820678
307,0.49428095502498604,0.5059809949692566,0.043894756103892235,0.024217855661820678
308,0.4853970016657414,0.5022917831190608,0.061253635889094674,0.006054463915455166
309,0.501610216546363,0.49111235326998304,0.10105550478652084,0.08476249481637238
310,0.50694058856191,0.5073225265511456,0.08846049858677463,0.10292588656273789
311,0.5123264852859521,0.5104527669088874,0.09978179801480463,0.0
312,0.5042754025541365,0.5115707098937954,0.13300306476732035,0.10898035047819307
313,0.5080510827318157,0.5022917831190608,0.344285814392907,0.05449017523909653
314,0.5163797890061077,0.5190609278926774,0.11754651908834735,0.012108927830910339
315,0.5397001665741255,0.5180547792062604,0.1524998304443566,0.10898035047819307
316,0.5241532481954467,0.5496925656791503,0.17505119180977466,0.03027231957727585
317,0.5215991116046641,0.5348239239798769,0.09931656531841457,0.04238124740818619
318,0.5101610216546362,0.5281162660704304,0.07943614479857387,0.0605446391545517
319,0.5111604664075513,0.5142537730575738,0.08800864602369232,0.07265356698546205
320,0.5295946696279845,0.520178870877585,0.07568950267443948,0.012108927830910339
321,0.538034425319267,0.534153158188932,0.13226596278063338,0.024217855661820678
322,0.5293725707940031,0.5465623253214085,0.11848555186240364,0.06659910307000687
323,0.5152692948362021,0.5275572945779763,0.14931723603172964,0.11503481439364824
324,0.50694058856191,0.518725544997205,0.18101094894260597,0.07870803090091721
325,0.49761243753470286,0.5140301844605926,0.13320543928360037,0.0605446391545517
326,0.49250416435313715,0.5019564002235886,0.09491173668771455,0.11503481439364824
327,0.4892837312604108,0.4964784795975403,0.07443951833295008,0.08476249481637238
328,0.4880621876735145,0.49491335941866965,0.0,0.006054463915455166
329,0.48861743475846753,0.4941307993292341,0.06894082967134672,0.11503481439364824
330,0.4808439755691283,0.4961430967020679,0.08748743521856567,0.012108927830910339
331,0.47351471404775114,0.48004471771939605,0.15300926536685272,0.09687142264728273
332,0.45907828983897847,0.46282839575181645,0.12709160581977091,0.10898035047819307
333,0.44119933370349784,0.4645053102291783,0.14517420745835255,0.04843571132364136
334,0.44419766796224325,0.4419228619340412,0.12220645770971644,0.03027231957727585
335,0.4436424208772902,0.46193404136389016,0.0873157462631114,0.0605446391545517
336,0.45397001665741255,0.45645612073784236,0.1336032593185546,0.018163391746365512
337,0.47362576346474183,0.4649524874231412,0.1062873417078177,0.10292588656273789
338,0.4656302054414214,0.47769703745109005,0.12229957251498072,0.10292588656273789
339,0.4841754580788451,0.4918949133594184,0.11731530219287073,0.03027231957727585
340,0.48162132148806225,0.4894354387926214,0.08560646836603689,0.036326783492731024
341,0.4860632981676847,0.48373392956959194,0.11283667803101918,0.018163391746365512
342,0.504386451971127,0.49200670765790955,0.11053273512759784,0.036326783492731024
343,0.5128262076624099,0.5117942984907768,0.07523253016238737,0.11503481439364824
344,0.5119378123264853,0.5193963107881496,0.06987778033282195,0.08476249481637238
345,0.5144919489172683,0.519731693683622,0.10701488645642768,0.09687142264728273
346,0.5081621321488061,0.5230855226383455,0.10298869511854167,0.09687142264728273
347,0.5168239866740698,0.5154835103409725,0.1263658359868038,0.10898035047819307
348,0.5142698500832872,0.5145891559530462,0.10603373356884643,0.07265356698546205
349,0.5331482509716823,0.5134153158188932,0.14512580687409127,0.06659910307000687
350,0.5735702387562467,0.5400782560089434,0.23894211341321842,0.10898035047819307
351,0.6002220988339813,0.5811067635550586,0.15652888895366573,0.04843571132364136
352,0.5893392559689061,0.6092789267747343,0.22786428462519942,0.012108927830910339
353,0.5752359800111051,0.5961989938513135,0.2976019831542074,0.09081695873182755
354,0.5454747362576347,0.580883174958077,1.0,0.012108927830910339
355,0.4289838978345364,0.4356623812185576,0.1739932738206394,0.036326783492731024
356,0.43553581343697934,0.43890441587479034,0.063455487010058,0.0
357,0.4384230982787338,0.4419228619340412,0.04482259325620119,0.0
358,0.4393114936146585,0.44114030184460584,0.07070031720131847,0.05449017523909653
359,0.4486396446418657,0.4477361654555616,0.0856137045605809,0.0
360,0.4409772348695171,0.4575740637227501,0.09690899464784428,0.10292588656273789
361,0.42754025541365914,0.4451648965902737,0.050842151392999885,0.04843571132364136
362,0.42909494725152686,0.434991615427613,0.04881526599483152,0.03027231957727585
363,0.4295391449194892,0.43767467859139164,0.0509781031046449,0.036326783492731024
364,0.4330927262631872,0.434991615427613,0.035874048845746756,0.0605446391545517
365,0.42965019433647966,0.43834544438233647,0.03787649502083257,0.0605446391545517
366,0.41476957245974444,0.43700391280044704,0.06076352024071133,0.07870803090091721
367,0.41588006662965005,0.4193404136389045,0.04987840633191598,0.08476249481637238
368,0.4145474736257637,0.4258244829513693,0.0539864485873327,0.11503481439364824
369,0.4295391449194892,0.4258244829513693,0.07880748333106748,0.11503481439364824
370,0.4259855635757914,0.4358859698155393,0.11245438850794004,0.06659910307000687
371,0.4122154358689618,0.42817216321967577,0.13721869421708932,0.08476249481637238
