,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume,sentiment
309,309,2015-07-08,164.0,164.94,162.68,163.16,2776286.0,0.0,1.0,141.27153175110217,142.0812588233341,140.13446820286163,140.54794585676729,2776286.0,-8.0
310,310,2015-07-09,165.34,165.51,163.7,163.85,4199708.0,0.0,1.0,142.4258235349222,142.57226353734708,141.01310821741112,141.14231998425666,4199708.0,-9.0
311,311,2015-07-10,165.66,167.4,165.515,166.95,4538349.0,0.0,1.0,142.70147530419263,144.20033179960066,142.57657059624194,143.8126964990641,4538349.0,-5.0
312,312,2015-07-13,167.93,169.89,167.52,169.38,4228963.0,0.0,1.0,144.65688004245484,146.34524712923627,144.3037012130771,145.90592712196153,4228963.0,2.0
313,313,2015-07-14,169.43,169.54,168.24,168.61,3025263.0,0.0,1.0,145.94899771091002,146.04375300659675,144.92391769393558,145.2426400521545,3025263.0,-1.0
314,314,2015-07-15,168.48,169.27,168.0,168.53,1998004.0,0.0,1.0,145.13065652088838,145.8111718262748,144.71717886698272,145.1737271098369,1998004.0,-10.0
315,315,2015-07-16,169.47,171.09,169.16,171.0,3529874.0,0.0,1.0,145.98345418206884,147.37894126400045,145.7164165305881,147.30141420389313,3529874.0,7.0
316,316,2015-07-17,170.33,172.52,170.1,172.51,4356391.0,0.0,1.0,146.72426831198317,148.61076010792775,146.52614360281999,148.60214599013804,4356391.0,-5.0
317,317,2015-07-20,172.79,173.78,172.14,173.22,7335491.0,0.0,1.0,148.8433412882497,149.69613894943012,148.2834236319191,149.21374835320685,7335491.0,1.0
318,318,2015-07-21,164.34,166.35,162.02,163.07,13747503.0,0.0,1.0,141.56441175595202,143.295849431682,139.56593642874134,140.47041879665994,13747503.0,-8.0
319,319,2015-07-22,162.73,163.0695,159.7,160.35,7180385.0,0.0,1.0,140.17753879181012,140.4699880907705,137.5674611015306,138.1273787578612,7180385.0,-4.0
320,320,2015-07-23,160.27,162.75,159.83,161.73,5034246.0,0.0,1.0,138.0584658155436,140.1947670273895,137.67944463279673,139.31612701283998,5034246.0,-2.0
321,321,2015-07-24,161.29,161.93,159.41,159.75,3777631.0,0.0,1.0,138.93710583009312,139.48840936863402,137.31765168562927,137.61053169047912,3777631.0,-7.0
322,322,2015-07-27,159.0,160.18,158.6,159.07,3706240.0,0.0,1.0,136.96447285625152,137.98093875543628,136.6199081446635,137.02477168077942,3706240.0,5.0
323,323,2015-07-28,159.91,160.19,158.5,160.05,2720890.0,0.0,1.0,137.74835757511434,137.989552873226,136.53376696676642,137.86895522417018,2720890.0,-7.0
324,324,2015-07-29,160.0,161.5,159.39,161.09,3378396.0,0.0,1.0,137.82588463522166,139.11800230367686,137.30042345004986,138.76482347429908,3378396.0,-8.0
325,325,2015-07-30,160.5,161.4,159.75,160.96,1994660.0,0.0,1.0,138.25659052470672,139.03186112577984,137.61053169047912,138.652839943033,1994660.0,-9.0
326,326,2015-07-31,161.4,162.06,160.63,161.99,3580226.0,0.0,1.0,139.03186112577984,139.60039289990013,138.36857405597286,139.54009407537222,3580226.0,-7.0
327,327,2015-08-03,161.7,161.85,157.9,158.71,4615511.0,0.0,1.0,139.29028465947087,139.4194964263164,136.01691989938436,136.71466344035022,4615511.0,-2.0
328,328,2015-08-04,158.4,158.82,156.87,157.6,5260575.0,0.0,1.0,136.44762578886943,136.80941873603692,135.12966576704514,135.75849636569333,5260575.0,3.0
329,329,2015-08-05,159.1,159.54,157.48,157.9,3463034.0,0.0,1.0,137.05061403414854,137.42963521689538,135.6551269522169,136.01691989938436,3463034.0,-10.0
330,330,2015-08-06,157.13,157.54,156.18,156.32,3004487.0,1.3,1.0,136.47927076892265,136.83538673032567,135.65412402908635,135.77572460127274,3004487.0,-3.0
331,331,2015-08-07,155.89,156.25,154.335,155.12,3794897.0,0.0,1.0,135.40223712955736,135.71492431517953,134.0516022027727,134.7334339825322,3794897.0,7.0
332,332,2015-08-10,156.77,157.4652,156.12,156.75,4613371.0,0.0,1.0,136.16658358330048,136.77041728175752,135.60200949814933,136.14921207298812,4613371.0,1.0
333,333,2015-08-11,155.96,155.99,154.86,155.51,3167111.0,0.0,1.0,135.46303741565058,135.4890946811191,134.50760434847172,135.07217843362284,3167111.0,7.0
334,334,2015-08-12,154.26,156.52,153.95,156.16,3624852.0,0.0,1.0,133.98645903910142,135.94943970439618,133.71720062926008,135.636752518774,3624852.0,3.0
335,335,2015-08-13,156.06,156.09,154.3171,155.07,2533318.0,0.0,1.0,135.54989496721228,135.5759522326808,134.03605470104316,134.6900052067513,2533318.0,1.0
336,336,2015-08-14,155.0,156.21,154.58,155.75,3226434.0,0.0,1.0,134.62920492065808,135.68018129455487,134.26440320409893,135.28063655737094,3226434.0,5.0
337,337,2015-08-17,155.2,156.69,154.7,156.31,2249554.0,0.0,1.0,134.8029200237815,136.09709754205107,134.36863226597296,135.76703884611658,2249554.0,-10.0
338,338,2015-08-18,155.51,156.52,155.25,156.01,2018337.0,0.0,1.0,135.07217843362284,135.94943970439618,134.8463487995624,135.50646619143146,2018337.0,2.0
339,339,2015-08-19,155.15,155.67,153.41,153.94,4205904.0,0.0,1.0,134.75949124800067,135.2111505161216,133.24816985082683,133.70851487410394,4205904.0,-3.0
340,340,2015-08-20,152.74,153.91,152.5,152.66,4011514.0,0.0,1.0,132.66622425536335,133.68245760863542,132.45776613161524,132.59673821411397,4011514.0,-7.0
341,341,2015-08-21,151.5,153.19,148.7,148.85,7360898.0,0.0,1.0,131.5891906159981,133.05708323739105,129.15717917227005,129.28746549961264,7360898.0,2.0
342,342,2015-08-24,143.47,147.76,142.32,143.47,10186817.0,0.0,1.0,124.61452922559238,128.34071818758994,123.61566738263264,124.61452922559238,10186817.0,0.0
343,343,2015-08-25,146.94,147.11,140.62,140.96,7071869.0,0.0,1.0,127.62848626478387,127.77614410243879,122.13908900608351,122.43440468139336,7071869.0,0.0
344,344,2015-08-26,144.09,146.98,142.14,146.7,6197229.0,0.0,1.0,125.15304604527502,127.66322928540855,123.45932378982157,127.42002814103577,6197229.0,-9.0
345,345,2015-08-27,148.63,148.97,145.66,148.54,4975966.0,0.0,1.0,129.09637888617686,129.3916945614867,126.51670960479393,129.0182070897713,4975966.0,-5.0
346,346,2015-08-28,147.75,148.2,147.18,147.98,4076211.0,0.0,1.0,128.33203243243378,128.7228914144615,127.836944388532,128.53180480102571,4076211.0,-1.0
347,347,2015-08-31,147.26,148.4,146.26,147.89,4093078.0,0.0,1.0,127.90643042978137,128.89660651758493,127.0378549141642,128.45363300462014,4093078.0,-7.0
348,348,2015-09-01,144.84,144.98,141.85,142.68,5271696.0,0.0,1.0,125.80447768198788,125.92607825417429,123.20743689029258,123.92835456825485,5271696.0,-8.0
349,349,2015-09-02,144.92,145.08,143.18,145.05,4251778.0,0.0,1.0,125.87396372323721,126.012935805736,124.36264232606341,125.98687854026748,4251778.0,1.0
350,350,2015-09-03,146.05,148.03,145.77,146.78,3603518.0,0.0,1.0,126.85545405588465,128.57523357680657,126.61225291151185,127.48951418228516,3603518.0,6.0
351,351,2015-09-04,144.57,145.4,143.32,143.7,4201068.0,0.0,1.0,125.56996229277122,126.29087997073349,124.4842428982498,124.8143015941843,4201068.0,-8.0
352,352,2015-09-08,145.86,147.34,145.66,147.23,3933010.0,0.0,1.0,126.69042470791737,127.97591647103071,126.51670960479393,127.88037316431284,3933010.0,8.0
353,353,2015-09-09,148.74,149.04,144.85,145.05,3407761.0,0.0,1.0,129.19192219289476,129.45249484757989,125.81316343714407,125.98687854026748,3407761.0,-10.0
354,354,2015-09-10,145.85,147.16,144.51,146.2,3461658.0,0.0,1.0,126.68173895276121,127.81957287821966,125.5178477618342,126.9857403832272,3461658.0,-10.0
355,355,2015-09-11,145.91,147.5,145.67,147.37,3113953.0,0.0,1.0,126.7338534836982,128.11488855352948,126.52539535995008,128.00197373649922,3113953.0,9.0
356,356,2015-09-14,147.37,147.37,145.41,145.65,3226747.0,0.0,1.0,128.00197373649922,128.00197373649922,126.29956572588965,126.50802384963775,3226747.0,9.0
357,357,2015-09-15,146.6,147.93,145.76,147.53,2717060.0,0.0,1.0,127.33317058947405,128.48837602524486,126.60356715635565,128.140945818998,2717060.0,7.0
358,358,2015-09-16,147.84,148.89,147.54,148.41,2799222.0,0.0,1.0,128.41020422883932,129.32220852023733,128.14963157415414,128.9052922727411,2799222.0,-10.0
359,359,2015-09-17,148.1,149.68,147.3,148.14,4002952.0,0.0,1.0,128.63603386289978,130.00838317757487,127.94117345040607,128.67077688352444,4002952.0,-9.0
360,360,2015-09-18,146.05,146.385,143.98,144.51,7975845.0,0.0,1.0,126.85545405588465,127.14642685361635,125.05750273855713,125.5178477618342,7975845.0,-8.0
361,361,2015-09-21,145.39,146.98,144.92,146.48,3824858.0,0.0,1.0,126.28219421557728,127.66322928540855,125.87396372323721,127.2289415276,3824858.0,7.0
362,362,2015-09-22,144.62,145.06,143.7699,144.43,3564015.0,0.0,1.0,125.61339106855208,125.99556429542365,124.87501502272595,125.44836172058486,3564015.0,-7.0
363,363,2015-09-23,144.21,144.57,142.75,143.66,2674225.0,0.0,1.0,125.25727510714908,125.56996229277122,123.98915485434804,124.77955857355964,2674225.0,3.0
364,364,2015-09-24,142.6,145.07,141.95,144.41,3278207.0,0.0,1.0,123.85886852700548,126.0042500505798,123.2942944418543,125.4309902102725,3278207.0,-2.0
365,365,2015-09-25,145.55,146.27,144.53,145.42,3474279.0,0.0,1.0,126.42116629807606,127.04654066932041,125.53521927214656,126.3082514810458,3474279.0,5.0
366,366,2015-09-28,144.42,145.38,142.47,142.52,4292421.0,0.0,1.0,125.43967596542866,126.27350846042113,123.74595370997524,123.7893824857561,4292421.0,-7.0
367,367,2015-09-29,141.99,142.66,141.1501,142.47,4763509.0,0.0,1.0,123.329037462479,123.91098305794249,122.59952088691216,123.74595370997524,4763509.0,-9.0
368,368,2015-09-30,143.69,145.71,143.66,144.97,3923866.0,0.0,1.0,124.80561583902815,126.5601383805748,124.77955857355964,125.91739249901808,3923866.0,-7.0
369,369,2015-10-01,145.31,145.67,141.59,143.59,3880747.0,0.0,1.0,126.21270817432793,126.52539535995008,122.98160725623215,124.71875828746643,3880747.0,6.0
370,370,2015-10-02,141.05,144.59,140.56,144.58,3053928.0,0.0,1.0,122.51257647779889,125.58733380308355,122.08697447514649,125.57864804792743,3053928.0,-9.0
371,371,2015-10-05,145.82,149.8925,145.82,149.04,5131669.0,0.0,1.0,126.65568168729268,130.19295547464353,126.65568168729268,129.45249484757989,5131669.0,5.0
372,372,2015-10-06,149.06,150.15,148.49,148.78,3018074.0,0.0,1.0,129.46986635789222,130.41661366991494,128.97477831399047,129.22666521351945,3018074.0,-8.0
373,373,2015-10-07,150.04,150.73,148.8565,150.09,2989915.0,0.0,1.0,130.32107036319704,130.92038746897288,129.29311124046416,130.36449913897792,2989915.0,-5.0
374,374,2015-10-08,149.69,153.019,149.29,152.28,4794357.0,0.0,1.0,130.01706893273106,132.90855682422054,129.66963872648418,132.2666795181795,4794357.0,9.0
375,375,2015-10-09,152.46,153.14700000000005,151.27,152.39,3531107.0,0.0,1.0,132.42302311099056,133.01973449021952,131.38941824740616,132.36222282489734,3531107.0,7.0
376,376,2015-10-12,152.4,152.58,150.85,151.14,3227636.0,0.0,1.0,132.37090858005354,132.52725217286462,131.02461653084694,131.2765034303759,3227636.0,-2.0
377,377,2015-10-13,150.78,150.78,149.18,149.62,3915707.0,0.0,1.0,130.96381624475373,130.96381624475373,129.57409541976628,129.95626864663785,3915707.0,5.0
378,378,2015-10-14,149.6,150.65,149.02,150.01,3352327.0,0.0,1.0,129.9388971363255,130.8509014277235,129.43512333726758,130.2950130977285,3352327.0,-6.0
379,379,2015-10-15,150.91,151.24,148.58,150.09,3476219.0,0.0,1.0,131.07673106178396,131.36336098193763,129.052950110396,130.36449913897792,3476219.0,-3.0
380,380,2015-10-16,150.45,151.2,149.26,150.39,3483599.0,0.0,1.0,130.67718632460006,131.32861796131294,129.64358146101566,130.62507179366304,3483599.0,5.0
381,381,2015-10-19,149.85,149.97,148.38,149.22,7954684.0,0.0,1.0,130.1560410152298,130.26027007710385,128.87923500727257,129.608838440391,7954684.0,2.0
382,382,2015-10-20,142.49,142.88,140.27,140.64,16025591.0,0.0,1.0,123.76332522028757,124.10206967137829,121.83508757561752,122.15646051639584,16025591.0,1.0
383,383,2015-10-21,140.25,142.66,139.3,140.92,7134526.0,0.0,1.0,121.81771606530516,123.91098305794249,120.99256932546888,122.39966166076864,7134526.0,-1.0
384,384,2015-10-22,141.74,145.07,141.62,144.09,5583076.0,0.0,1.0,123.11189358357471,126.0042500505798,123.00766452170065,125.15304604527502,5583076.0,5.0
385,385,2015-10-23,144.61,145.49,143.7,144.68,5370439.0,0.0,1.0,125.60470531339594,126.36905176713906,124.8143015941843,125.66550559948914,5370439.0,6.0
386,386,2015-10-26,144.75,145.0,143.21,143.66,3489428.0,0.0,1.0,125.72630588558232,125.94344976448662,124.38869959153193,124.77955857355964,3489428.0,-4.0
387,387,2015-10-27,143.51,143.83,137.33,137.86,15005072.0,0.0,1.0,124.64927224621704,124.92721641121456,119.2814755597031,119.7418205829802,15005072.0,0.0
388,388,2015-10-28,137.92,141.23,137.5,140.83,8510027.0,0.0,1.0,119.7939351139172,122.66892007060996,119.429133397358,122.32148986436312,8510027.0,-8.0
389,389,2015-10-29,140.36,140.82,139.0201,140.55,3710245.0,0.0,1.0,121.91325937202305,122.31280410920692,120.74945503864764,122.07828871999031,3710245.0,3.0
390,390,2015-10-30,140.44,141.33,139.9,140.08,3983990.0,0.0,1.0,121.9827454132724,122.75577762217169,121.51371463483915,121.67005822765026,3983990.0,-4.0
391,391,2015-11-02,140.5,140.5165,139.57,140.37,3822212.0,0.0,1.0,122.03485994420944,122.04919144021713,121.22708471468547,121.9219451271792,3822212.0,9.0
392,392,2015-11-03,140.02,142.8,139.9,141.88,4349317.0,0.0,1.0,121.61794369671324,124.0325836301289,121.51371463483915,123.23349415576112,4349317.0,-3.0
393,393,2015-11-04,142.55,142.65,141.3,141.63,3516890.0,0.0,1.0,123.81543975122463,123.90229730278631,122.72972035670315,123.01635027685684,3516890.0,-8.0
394,394,2015-11-05,141.61,142.38,139.63,139.89,5093471.0,0.0,1.0,122.9989787665445,123.66778191356968,121.27919924562252,121.50502887968297,5093471.0,1.0
395,395,2015-11-06,138.6,139.55,137.87,138.25,4744493.0,1.3,1.0,121.51657323780195,122.349479042823,120.87655088236477,121.20971320437314,4744493.0,-5.0
396,396,2015-11-09,137.92,138.08,134.88,135.31,8074476.0,0.0,1.0,120.92038802999744,121.06066690242208,118.25508945393022,118.63208892357132,8074476.0,-8.0
397,397,2015-11-10,135.36,135.735,134.12,135.47,4520387.0,0.0,1.0,118.67592607120402,119.00470467844912,117.58876480991344,118.7723677959959,4520387.0,8.0
398,398,2015-11-11,136.09,136.2,134.5,135.02,3164806.0,0.0,1.0,119.3159484266412,119.41239015143309,117.9219271319218,118.37783346730177,3164806.0,-1.0
399,399,2015-11-12,134.7,134.7,133.01,133.04,4700465.0,0.0,1.0,118.09727572245257,118.09727572245257,116.6155801324678,116.64188242104744,4700465.0,2.0
400,400,2015-11-13,132.95,133.0,131.65,131.75,4609621.0,0.0,1.0,116.56297555530857,116.60681270294128,115.42320971685879,115.51088401212415,4609621.0,-10.0
401,401,2015-11-16,131.79,134.09,131.79,133.71,4190777.0,0.0,1.0,115.54595373023031,117.56246252133379,115.54595373023031,117.22930019932541,4190777.0,-5.0
402,402,2015-11-17,134.22,134.82,133.31,133.82,2814487.0,0.0,1.0,117.6764391051788,118.202484876771,116.87860301826393,117.32574192411732,2814487.0,9.0
403,403,2015-11-18,134.79,135.91,134.26,135.82,4148771.0,0.0,1.0,118.17618258819138,119.15813469516351,117.71150882328493,119.07922782942472,4148771.0,3.0
404,404,2015-11-19,136.21,137.7355,136.01,136.74,4753503.0,0.0,1.0,119.42115758095964,120.75862895523285,119.24580899042893,119.88583134586612,4753503.0,1.0
405,405,2015-11-20,137.37,138.915,137.25,138.5,5176255.0,0.0,1.0,120.43817940603792,121.79274726788788,120.33297025171949,121.4288989425366,5176255.0,-10.0
406,406,2015-11-23,138.53,138.87,137.12,138.46,5137872.0,0.0,1.0,121.4552012311162,121.75329383501848,120.21899366787451,121.39382922443045,5137872.0,-10.0
407,407,2015-11-24,137.65,139.34,137.31,138.6,3407603.0,0.0,1.0,120.68366743278095,122.16536302276569,120.3855748288787,121.51657323780195,3407603.0,8.0
408,408,2015-11-25,138.37,138.43,137.375,138.0,3238166.0,0.0,1.0,121.31492235869162,121.36752693585085,120.4425631208012,120.99052746620977,3238166.0,6.0
409,409,2015-11-27,138.0,138.81,137.21,138.46,1415840.0,0.0,1.0,120.99052746620977,121.70068925785921,120.29790053361334,121.39382922443045,1415840.0,-5.0
410,410,2015-11-30,138.61,139.9,138.52,139.42,4542014.0,0.0,1.0,121.52534066732849,122.65633907625177,121.44643380158968,122.235502458978,4542014.0,-4.0
411,411,2015-12-01,139.58,141.4,139.58,141.28,4195119.0,0.0,1.0,122.37578133140259,123.97145350523232,122.37578133140259,123.86624435091387,4195119.0,2.0
412,412,2015-12-02,140.93,141.21,139.5,139.7,3725193.0,0.0,1.0,123.55938431748508,123.80487234422813,122.30564189519028,122.48099048572102,3725193.0,-1.0
413,413,2015-12-03,140.1,140.73,138.19,138.92,5905763.0,0.0,1.0,122.8316876667825,123.38403572695431,121.15710862721392,121.79713098265114,5905763.0,-3.0
414,414,2015-12-04,138.09,141.02,137.99,140.43,4567752.0,0.0,1.0,121.06943433194859,123.63829118322391,120.98176003668324,123.12101284115823,4567752.0,4.0
415,415,2015-12-07,140.16,140.41,138.81,139.55,3279300.0,0.0,1.0,122.88429224394173,123.10347798210516,121.70068925785921,122.349479042823,3279300.0,-6.0
416,416,2015-12-08,138.28,139.06,137.53,138.05,3904755.0,0.0,1.0,121.2360154929528,121.91987499602268,120.57845827846252,121.03436461384243,3904755.0,-6.0
417,417,2015-12-09,137.38,139.84,136.23,136.61,4614993.0,0.0,1.0,120.44694683556446,122.60373449909255,119.4386924400127,119.77185476202112,4614993.0,0.0
418,418,2015-12-10,137.03,137.85,135.7201,136.78,4221948.0,0.0,1.0,120.1400868021357,120.85901602331171,118.9916412084546,119.92090106397222,4221948.0,9.0
419,419,2015-12-11,135.23,135.44,133.91,134.57,5333567.0,0.0,1.0,118.56194948735902,118.74606550741629,117.40464878985615,117.98329913860758,5333567.0,7.0
420,420,2015-12-14,135.31,136.14,134.02,135.93,5141549.0,0.0,1.0,118.63208892357132,119.35978557427387,117.50109051464806,119.1756695542166,5141549.0,-10.0
421,421,2015-12-15,137.4,138.97,137.28,137.79,4238546.0,0.0,1.0,120.46448169461752,121.84096813028385,120.35927254029907,120.80641144615248,4238546.0,2.0
422,422,2015-12-16,139.12,139.65,137.79,139.29,4345474.0,0.0,1.0,121.97247957318187,122.43715333808836,120.80641144615248,122.121525875133,4345474.0,9.0
423,423,2015-12-17,139.35,139.5,136.3075,136.75,4089539.0,0.0,1.0,122.17413045229223,122.30564189519028,119.50664001884337,119.89459877539265,4089539.0,-5.0
424,424,2015-12-18,136.41,136.96,134.27,134.9,10008280.0,0.0,1.0,119.5965061714904,120.07871479544993,117.72027625281149,118.2726243129833,10008280.0,1.0
425,425,2015-12-21,135.83,135.83,134.02,135.5,5616636.0,0.0,1.0,119.08799525895122,119.08799525895122,117.50109051464806,118.79867008457552,5616636.0,6.0
426,426,2015-12-22,135.88,138.19,135.65,137.93,4263538.0,0.0,1.0,119.13183240658392,121.15710862721392,118.93018152747358,120.929155459524,4263538.0,6.0
427,427,2015-12-23,138.3,139.305,138.11,138.54,5164909.0,0.0,1.0,121.25355035200589,122.13467701942282,121.08696919100169,121.46396866064272,5164909.0,-9.0
428,428,2015-12-24,138.43,138.88,138.11,138.25,1495226.0,0.0,1.0,121.36752693585085,121.762061264545,121.08696919100169,121.20971320437314,1495226.0,2.0
429,429,2015-12-28,137.74,138.045,136.54,137.61,3143412.0,0.0,1.0,120.76257429851981,121.02998089907915,119.71048275533535,120.64859771467482,3143412.0,-8.0
430,430,2015-12-29,138.25,140.06,138.2,139.78,3943691.0,0.0,1.0,121.20971320437314,122.79661794867636,121.16587605674049,122.55112992193331,3943691.0,5.0
431,431,2015-12-30,139.58,140.44,139.22,139.34,2989367.0,0.0,1.0,122.37578133140259,123.12978027068476,122.06015386844726,122.16536302276569,2989367.0,5.0
432,432,2015-12-31,139.07,139.1,137.57,137.62,3462037.0,0.0,1.0,121.9286424255492,121.9549447141288,120.61352799656864,120.65736514420135,3462037.0,-3.0
433,433,2016-01-04,135.6,135.97,134.24,135.95,5229231.0,0.0,1.0,118.88634437984085,119.21073927232277,117.69397396423187,119.19320441326971,5229231.0,9.0
434,434,2016-01-05,136.76,136.89,134.8501,135.85,3924785.0,0.0,1.0,119.90336620491915,120.01734278876414,118.22887483964588,119.1055301180043,3924785.0,-1.0
435,435,2016-01-06,134.38,135.58,133.62,135.17,4310774.0,0.0,1.0,117.81671797760336,118.86880952078779,117.15039333358658,118.5093449101998,4310774.0,-10.0
436,436,2016-01-07,133.7,135.02,132.43,132.86,7024500.0,0.0,1.0,117.22053276979885,118.37783346730177,116.10706921992869,116.48406868956978,7024500.0,-3.0
437,437,2016-01-08,133.18,133.816,131.32,131.63,4762583.0,0.0,1.0,116.76462643441894,117.32223495230672,115.13388454248309,115.4056748578057,4762583.0,-1.0
438,438,2016-01-11,131.81,133.82,131.76,133.23,4974236.0,0.0,1.0,115.56348858928335,117.32574192411732,115.5196514416507,116.80846358205162,4974236.0,5.0
439,439,2016-01-12,133.65,133.78,131.13,132.9,5078360.0,0.0,1.0,117.17669562216619,117.29067220601117,114.96730338147889,116.51913840767591,5078360.0,-6.0
440,440,2016-01-13,133.5,134.2799,131.1,131.17,4700115.0,0.0,1.0,117.04518417926813,117.72895600804272,114.94100109289928,115.002373099585,4700115.0,-10.0
441,441,2016-01-14,131.93,133.79,131.22,132.91,5709426.0,0.0,1.0,115.66869774360184,117.2994396355377,115.04621024721772,116.52790583720244,5709426.0,-2.0
442,442,2016-01-15,130.01,130.88,128.87,130.03,9007945.0,0.0,1.0,113.98535127450673,114.74811764331542,112.98586430848152,114.0028861335598,9007945.0,-10.0
443,443,2016-01-19,130.11,132.1,128.06,128.11,9955973.0,0.0,1.0,114.07302556977213,115.81774404555296,112.27570251683204,112.31953966446473,9955973.0,2.0
444,444,2016-01-20,118.46,123.99,118.0,121.86,16157769.0,0.0,1.0,103.85897017135656,108.7073586995315,103.45566841313587,106.83989621037914,16157769.0,-9.0
445,445,2016-01-21,121.3,125.1,120.5751,122.91,8851531.0,0.0,1.0,106.34892015689306,109.6805433769771,105.71336919051441,107.76047631066551,8851531.0,9.0
446,446,2016-01-22,124.67,124.74,121.77,122.5,9238219.0,0.0,1.0,109.303543907336,109.36491591402176,106.7609893446403,107.40101170007748,9238219.0,-9.0
447,447,2016-01-25,122.1,124.23,121.64,122.08,5445560.0,0.0,1.0,107.050314519016,108.91777700816841,106.64701276079529,107.03277965996294,5445560.0,7.0
448,448,2016-01-26,122.25,123.61,122.24,122.59,4617414.0,0.0,1.0,107.18182596191409,108.37419637752308,107.17305853238753,107.47991856581629,4617414.0,-9.0
449,449,2016-01-27,122.73,123.37,120.65,120.96,5025161.0,0.0,1.0,107.60266257918785,108.16377806888622,105.77903723766815,106.0508275529908,5025161.0,-8.0
450,450,2016-01-28,121.26,122.83,121.01,122.22,3942537.0,0.0,1.0,106.31385043878693,107.6903368744532,106.0946647006235,107.15552367333444,3942537.0,9.0
451,451,2016-01-29,123.28,124.79,122.96,124.79,8248077.0,0.0,1.0,108.08487120314736,109.4087530616545,107.80431345829818,109.4087530616545,8248077.0,0.0
452,452,2016-02-01,124.4,125.29,123.71,124.83,3574834.0,0.0,1.0,109.06682331011952,109.8471245379813,108.46187067278844,109.4438227797606,3574834.0,3.0
453,453,2016-02-02,123.67,124.14,122.64,122.94,3287218.0,0.0,1.0,108.42680095468229,108.83887014242956,107.52375571344902,107.78677859924512,3287218.0,9.0
454,454,2016-02-03,123.99,125.4499,122.29,124.72,6223424.0,0.0,1.0,108.7073586995315,109.98731573611065,107.21689568002024,109.34738105496872,6223424.0,1.0
455,455,2016-02-04,125.08,128.5,125.0,127.65,5265650.0,0.0,1.0,109.66300851792404,112.66146941599966,109.59286908171171,111.91623790624399,5265650.0,-7.0
456,456,2016-02-05,127.22,128.64,125.85,128.57,7176765.0,0.0,1.0,111.53923843660291,112.78421342937115,110.33810059146737,112.72284142268542,7176765.0,5.0
457,457,2016-02-08,126.0,127.51,124.13,126.98,7363893.0,1.3,1.0,111.60058144407309,112.93801698360123,109.94428710041895,112.46858596641586,7363893.0,-10.0
458,458,2016-02-09,126.12,126.93,123.77,124.07,5956138.0,0.0,1.0,111.70686771211504,112.42430002139835,109.62542829629305,109.89114396639795,5956138.0,-5.0
459,459,2016-02-10,125.0,125.29,119.84,120.19,6462375.0,0.0,1.0,110.71486254372327,110.97172102482472,106.14455301791838,106.45455463304079,6462375.0,6.0
460,460,2016-02-11,118.78,119.66,116.901,117.85,7307503.0,0.0,1.0,105.2056909835476,105.98512361585541,103.54142516979034,104.38197240622229,7307503.0,-4.0
461,461,2016-02-12,119.26,121.05,118.35,121.04,4935670.0,0.0,1.0,105.6308360557155,107.21627288734163,104.82483185639721,107.20741569833812,4935670.0,-4.0
462,462,2016-02-16,121.83,123.09,121.34,122.74,4061066.0,0.0,1.0,107.90713362961444,109.02313944405519,107.47313136844306,108.71313782893274,4061066.0,0.0
463,463,2016-02-17,123.71,126.57,123.25,126.1,4820982.0,0.0,1.0,109.57228516227205,112.10544121727243,109.16485446811113,111.68915333410804,4820982.0,-3.0
464,464,2016-02-18,130.0,134.0,129.75,132.45,9951438.0,0.0,1.0,115.1434570454722,118.68633264687136,114.92202732038477,117.31346835132915,9951438.0,4.0
465,465,2016-02-19,132.36,133.65,130.84,133.08,5125276.0,0.0,1.0,117.23375365029771,118.37633103174892,115.88746092176602,117.87147125854956,5125276.0,-3.0
466,466,2016-02-22,133.84,134.31,132.41,133.77,4457444.0,0.0,1.0,118.54461762281538,118.96090550597978,117.2780395953152,118.4826172997909,4457444.0,8.0
467,467,2016-02-23,133.14,133.41,132.01,132.4,3439631.0,0.0,1.0,117.92461439257052,118.16375849566496,116.92375203517528,117.2691824063117,3439631.0,-1.0
468,468,2016-02-24,131.55,133.49,129.68,132.8,4122421.0,0.0,1.0,116.51632134101436,118.23461600769295,114.86002699736031,117.6234699664516,4122421.0,8.0
469,469,2016-02-25,133.29,134.51,130.88,134.5,4358205.0,0.0,1.0,118.05747222762301,119.13804928604971,115.92288967777999,119.12919209704624,4358205.0,-6.0
470,470,2016-02-26,134.51,134.92,131.95,132.03,4385699.0,0.0,1.0,119.13804928604971,119.50119403519314,116.87060890115428,116.94146641318228,4385699.0,9.0
471,471,2016-02-29,132.0,133.36,130.9,131.03,4427472.0,0.0,1.0,116.91489484617178,118.1194725506475,115.94060405578699,116.05574751283248,4427472.0,-6.0
472,472,2016-03-01,132.24,134.64,132.03,134.37,3788084.0,0.0,1.0,117.12746738225573,119.25319274309521,116.94146641318228,119.01404864000077,3788084.0,8.0
473,473,2016-03-02,133.7,137.44,133.22,136.3,5217230.0,0.0,1.0,118.42061697676641,121.73320566407459,117.99547190459852,120.72348611767586,5217230.0,-10.0
474,474,2016-03-03,137.22,137.9602,136.07,137.8,5155978.0,0.0,1.0,121.53834750599766,122.19395663603657,120.5197707705954,122.05206446820057,5155978.0,-7.0
